Threads,Buyers,Sellers,WallTime,CPUtime,NumberOfTrades,QuantityTraded,AveragePrice,StdDev
40,1000000,1000000,3.20,3.20,2000000,356234,10.495236277278417,4.415244348158358
50,1000000,1000000,3.13,3.11,2000000,356504,10.494729371900455,4.406892419576482
60,1000000,1000000,3.14,3.09,2000000,355887,10.490481529249452,4.402267936306788
70,1000000,1000000,3.11,3.09,2000000,356084,10.491993462216781,4.415632296982911
80,1000000,1000000,3.08,3.06,2000000,356604,10.500210317326783,4.410997642958453
90,1000000,1000000,3.07,3.06,2000000,355825,10.491744537342795,4.410729384225496
100,1000000,1000000,3.07,3.08,2000000,356321,10.504289671391806,4.408731721723661
110,1000000,1000000,3.07,3.08,2000000,355502,10.48756406433719,4.410553469402679
120,1000000,1000000,3.10,3.17,2000000,356547,10.506342782297986,4.409330304070695
130,1000000,1000000,3.11,3.00,2000000,356292,10.494007724001662,4.414041827515961
140,1000000,1000000,3.09,3.08,2000000,356256,10.501468045450462,4.417044397476724
150,1000000,1000000,3.13,3.06,2000000,356545,10.486426678259406,4.41141713163542
160,1000000,1000000,3.09,3.06,2000000,356765,10.503474275783779,4.416083212758762
170,1000000,1000000,3.10,3.08,2000000,356613,10.49981071918298,4.40493286303227
180,1000000,1000000,3.10,3.06,2000000,355664,10.50255297134374,4.4186146471082575
190,1000000,1000000,3.11,3.05,2000000,357156,10.504698227105242,4.418234242189964
200,1000000,1000000,3.11,3.11,2000000,356963,10.503262242865507,4.4131085041993385
210,1000000,1000000,3.10,3.05,2000000,356572,10.503469145081498,4.408275073805876
220,1000000,1000000,3.10,2.98,2000000,355559,10.515351882528638,4.410933699567925
230,1000000,1000000,3.11,3.03,2000000,355831,10.502780814487776,4.41180741006579
240,1000000,1000000,3.14,3.11,2000000,356229,10.491223342288247,4.417828374465615
250,1000000,1000000,3.11,3.05,2000000,356660,10.49486345539169,4.417167605512567
260,1000000,1000000,3.13,3.08,2000000,356339,10.506792688984365,4.409530106704657
270,1000000,1000000,3.13,3.08,2000000,356733,10.486930000868997,4.412712986504126
280,1000000,1000000,3.16,3.06,2000000,356532,10.504016469769894,4.416313830950121
290,1000000,1000000,3.13,3.09,2000000,356248,10.493251891940446,4.41156634897082
300,1000000,1000000,3.15,3.08,2000000,356267,10.495016378165813,4.416489616733097
310,1000000,1000000,3.15,3.03,2000000,356018,10.489239308124871,4.409537265675671
320,1000000,1000000,3.16,3.11,2000000,357406,10.516591775180048,4.407930217363344
330,1000000,1000000,3.13,3.02,2000000,355802,10.505519924002675,4.41529998815163
340,1000000,1000000,3.15,3.14,2000000,356422,10.489007412561515,4.410387808390175
350,1000000,1000000,3.13,3.09,2000000,355989,10.500667155445814,4.417255247881574
360,1000000,1000000,3.16,3.06,2000000,356264,10.502832169402465,4.417257221317289
370,1000000,1000000,3.14,3.05,2000000,355820,10.50957506604463,4.417670321126284
380,1000000,1000000,3.16,3.05,2000000,355921,10.498284731724175,4.416589545470836
390,1000000,1000000,3.19,3.12,2000000,356709,10.499126739162735,4.406290472061012
400,1000000,1000000,3.15,2.97,2000000,355795,10.489565620652343,4.412960897559534
410,1000000,1000000,3.16,3.03,2000000,356441,10.49951324342598,4.409731972821432
420,1000000,1000000,3.17,3.05,2000000,355668,10.485073158113746,4.413952464744528
430,1000000,1000000,3.18,3.06,2000000,355663,10.509802818960646,4.408024839637074
440,1000000,1000000,3.18,3.00,2000000,355649,10.504986658193893,4.409205344613621
450,1000000,1000000,3.18,3.02,2000000,356525,10.492223546735852,4.416211248828397
460,1000000,1000000,3.18,3.08,2000000,355468,10.494424251972049,4.41075847387979
470,1000000,1000000,3.21,3.11,2000000,356452,10.497357287937787,4.415600893096496
480,1000000,1000000,3.19,3.08,2000000,356468,10.494156558232437,4.410158063088382
490,1000000,1000000,3.19,3.09,2000000,355600,10.50994094488189,4.414426429652405
500,1000000,1000000,3.19,3.06,2000000,356339,10.494399995509895,4.413723177160464
