Threads,Buyers,Sellers,WallTime,CPUtime,NumberOfTrades,QuantityTraded,AveragePrice,StdDev
70,100000,100000,1.09,7.28,200000,35649,10.460966647030773,4.4086578329779975
80,100000,100000,0.96,6.88,200000,35515,10.457524989441081,4.406757944781914
90,100000,100000,1.03,7.11,200000,35505,10.509759188846642,4.420505053616843
100,100000,100000,1.03,7.58,200000,35527,10.502294029892758,4.397703396675857
110,100000,100000,1.03,7.16,200000,35623,10.536703814951014,4.382143573228577
120,100000,100000,1.03,7.38,200000,35776,10.475262745974955,4.401893079605862
130,100000,100000,1.12,7.52,200000,35842,10.521483176162045,4.38654953881921
140,100000,100000,1.07,6.86,200000,35714,10.479391835134681,4.4289357032938685
150,100000,100000,1.05,6.44,200000,35481,10.440545644147573,4.407935957921934
160,100000,100000,0.98,6.11,200000,35543,10.519539712460963,4.399702837267864
170,100000,100000,1.05,6.95,200000,35652,10.507797599012678,4.417456504961406
180,100000,100000,1.05,6.72,200000,35590,10.490334363585276,4.397582651477227
190,100000,100000,1.05,7.02,200000,35726,10.465375356882943,4.427133935899735
200,100000,100000,1.05,6.98,200000,35701,10.528500602224028,4.4180500998196495
210,100000,100000,1.02,6.59,200000,35532,10.477119216480919,4.421306961541758
220,100000,100000,1.05,6.80,200000,35903,10.504414672868563,4.4074645431132975
230,100000,100000,1.04,7.03,200000,35544,10.545999324780553,4.419766148912573
240,100000,100000,0.56,8.59,200000,35561,10.48651612721802,4.4261334826667404
250,100000,100000,1.04,7.05,200000,35742,10.512478316826144,4.404805244669205
260,100000,100000,1.03,6.81,200000,35698,10.495209815675949,4.427955820950516
270,100000,100000,0.67,7.77,200000,35735,10.486301944871974,4.413471761985549
280,100000,100000,1.05,7.12,200000,35451,10.515443852077516,4.427310723172714
290,100000,100000,1.03,6.98,200000,35829,10.509726757654414,4.422132985112428
300,100000,100000,0.56,8.56,200000,35388,10.497371990505256,4.403667113631113
310,100000,100000,0.57,8.89,200000,35506,10.482904297865149,4.399037555595724
320,100000,100000,1.06,6.78,200000,35619,10.503719924759258,4.405457902082915
330,100000,100000,1.00,6.98,200000,35475,10.501423537702607,4.392998390260857
340,100000,100000,0.96,6.62,200000,35665,10.529286415253049,4.412461897405343
350,100000,100000,0.80,7.45,200000,35383,10.492807280332363,4.409645081315514
360,100000,100000,1.02,6.39,200000,35667,10.507527967028345,4.409436644125526
370,100000,100000,1.00,6.38,200000,35627,10.477334605776518,4.390858663750708
380,100000,100000,0.56,8.64,200000,35549,10.523559031196378,4.400122237986186
390,100000,100000,0.56,8.81,200000,35587,10.533003624919212,4.4129744486669695
400,100000,100000,0.56,8.69,200000,35697,10.43199708658991,4.413555293726916
410,100000,100000,0.56,8.80,200000,35555,10.456560258754044,4.4181494275381805
420,100000,100000,0.56,8.83,200000,35445,10.498067428410213,4.410929672539285
430,100000,100000,1.01,6.03,200000,35485,10.474425813724109,4.436846396605754
440,100000,100000,0.95,6.48,200000,35396,10.501101819414624,4.408870577180071
450,100000,100000,1.01,6.34,200000,35606,10.484609335505253,4.407227043766046
460,100000,100000,0.56,8.81,200000,35358,10.508795746365745,4.424113413180709
470,100000,100000,1.02,6.38,200000,35384,10.48731064888085,4.433426070614677
480,100000,100000,0.85,7.28,200000,35739,10.514340076666947,4.403069638006463
490,100000,100000,0.70,8.27,200000,35540,10.479431626336522,4.410172074913677
500,100000,100000,0.96,6.89,200000,35637,10.47332828240312,4.396749207720337
1,1000000,1000000,8.98,9.00,2000000,356246,10.494562745967674,4.4155872089967
10,1000000,1000000,6.65,56.42,2000000,356880,10.494648060972876,4.417293107421068
20,1000000,1000000,11.67,79.17,2000000,357653,10.49876276726324,4.41112296744851
30,1000000,1000000,11.90,84.34,2000000,356149,10.500818477659632,4.414764067407847
