Threads,Buyers,Sellers,WallTime,CPUtime,NumberOfTrades,QuantityTraded,AveragePrice,StdDev
350,100000,100000,0.32,2.32,200000,35517,10.509558802826815,4.400269539868527
360,100000,100000,0.33,2.09,200000,35326,10.534846855007643,4.419997673578228
370,100000,100000,0.33,2.33,200000,35499,10.523169666751176,4.4058812056111485
380,100000,100000,0.33,2.40,200000,35592,10.47255001123848,4.426032188410702
390,100000,100000,0.33,2.09,200000,35528,10.486883584778203,4.4041024171029814
400,100000,100000,0.33,2.37,200000,35570,10.525189766657295,4.411830754983479
410,100000,100000,0.32,2.11,200000,35545,10.547446898297933,4.404660097709769
420,100000,100000,0.32,2.17,200000,35566,10.482455153798572,4.4288795476923575
430,100000,100000,0.34,2.01,200000,35815,10.498562055004886,4.404416560555589
440,100000,100000,0.34,2.37,200000,35422,10.50304895262831,4.409801606407516
450,100000,100000,0.34,2.19,200000,35598,10.49884824990168,4.423336196083568
460,100000,100000,0.33,2.21,200000,35589,10.47450054792211,4.413640347922095
470,100000,100000,0.35,2.14,200000,35286,10.534886357195488,4.401947843597144
480,100000,100000,0.35,1.87,200000,35371,10.520822142433067,4.414863650067586
490,100000,100000,0.34,2.00,200000,35363,10.474450697056245,4.428295123208193
500,100000,100000,0.34,2.20,200000,35624,10.519958454974175,4.4455799800061
1,1000000,1000000,7.24,7.21,2000000,356399,10.497063684241539,4.4180954160319
2,1000000,1000000,4.55,9.02,2000000,357159,10.502252498187081,4.408630143115396
5,1000000,1000000,3.33,15.42,2000000,356011,10.502650199010704,4.408601109342017
10,1000000,1000000,3.60,24.06,2000000,356191,10.493167991330495,4.403605740727711
20,1000000,1000000,5.04,37.12,2000000,356191,10.486477760527357,4.4162465015498675
30,1000000,1000000,5.02,34.47,2000000,356706,10.49884498718833,4.412950413568627
40,1000000,1000000,4.87,34.95,2000000,355763,10.514685338272951,4.414590312428548
50,1000000,1000000,4.87,35.91,2000000,355999,10.499866572658911,4.415321489875957
60,1000000,1000000,4.86,34.38,2000000,356352,10.50078854615661,4.412317513439735
70,1000000,1000000,4.83,36.45,2000000,355688,10.509603922538854,4.417444039600106
80,1000000,1000000,4.86,32.84,2000000,355926,10.502157751892247,4.41654727636188
90,1000000,1000000,5.00,33.47,2000000,356614,10.497723028260248,4.416971306034491
100,1000000,1000000,4.88,37.45,2000000,357041,10.506210771311979,4.413597935152234
110,1000000,1000000,4.90,36.97,2000000,356655,10.506290392676396,4.421204608170455
120,1000000,1000000,4.87,33.63,2000000,356326,10.490879138766186,4.405979321026463
130,1000000,1000000,4.86,36.27,2000000,356359,10.489461470034431,4.411970288431556
